,jaenan_sn,address_si,address_gu,address_dong,call_d,call_t,Address,Address2_x,Address3_x,Address4_x,Address2_y,Address3_y,Address4_y,Freq,Location,latitude,longitude,Branch Name,Latitude,Longitude
9384,WP4808960880,경상남도,하동군,청암면,20220205,2351,"경상남도, 하동군, 청암면","경상남도, 하동군",하동군,경상남도,"경상남도, 하동군",하동군,경상남도,1,"(35.1802, 127.76791)",35.1802,127.76791,시천,35.2424,127.819
9385,WP4808983847,경상남도,산청군,시천면,20220219,2152,"경상남도, 산청군, 시천면","경상남도, 산청군",산청군,경상남도,"경상남도, 산청군",산청군,경상남도,1,"(35.26785, 127.80039)",35.26785,127.80039,시천,35.2424,127.819
9386,WO4808932116,경상남도,밀양시,상남면,20220120,1604,"경상남도, 밀양시, 상남면","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,2,"(35.4483959, 128.7535288)",35.4483959,128.7535288,생림,35.3744,128.8534
9387,WR4809111364,경상남도,밀양시,상남면,20220424,1204,"경상남도, 밀양시, 상남면","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,2,"(35.4483959, 128.7535288)",35.4483959,128.7535288,생림,35.3744,128.8534
9388,WP4808978909,경상남도,밀양시,가곡동,20220217,146,"경상남도, 밀양시, 가곡동","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,5,"(35.47361, 128.7801)",35.47361,128.7801,생림,35.3744,128.8534
9389,WP4808981158,경상남도,밀양시,가곡동,20220218,1252,"경상남도, 밀양시, 가곡동","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,5,"(35.47361, 128.7801)",35.47361,128.7801,생림,35.3744,128.8534
9390,WP4808987751,경상남도,밀양시,가곡동,20220222,654,"경상남도, 밀양시, 가곡동","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,5,"(35.47361, 128.7801)",35.47361,128.7801,생림,35.3744,128.8534
9391,WT4809212660,경상남도,밀양시,가곡동,20220615,727,"경상남도, 밀양시, 가곡동","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,5,"(35.47361, 128.7801)",35.47361,128.7801,생림,35.3744,128.8534
9392,WR4809074888,경상남도,밀양시,가곡동,20220404,1321,"경상남도, 밀양시, 가곡동","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,5,"(35.47361, 128.7801)",35.47361,128.7801,생림,35.3744,128.8534
9393,WS4809127469,경상남도,밀양시,삼랑진읍,20220503,1703,"경상남도, 밀양시, 삼랑진읍","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,4,"(35.3958261, 128.8377206910422)",35.3958261,128.8377207,생림,35.3744,128.8534
9394,WS4809146203,경상남도,밀양시,삼랑진읍,20220513,1701,"경상남도, 밀양시, 삼랑진읍","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,4,"(35.3958261, 128.8377206910422)",35.3958261,128.8377207,생림,35.3744,128.8534
9395,WO4808903613,경상남도,밀양시,삼랑진읍,20220101,1143,"경상남도, 밀양시, 삼랑진읍","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,4,"(35.3958261, 128.8377206910422)",35.3958261,128.8377207,생림,35.3744,128.8534
9396,WT4809217486,경상남도,밀양시,삼랑진읍,20220617,1423,"경상남도, 밀양시, 삼랑진읍","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,4,"(35.3958261, 128.8377206910422)",35.3958261,128.8377207,생림,35.3744,128.8534
9397,WT4809229068,경상남도,밀양시,삼문동,20220622,1814,"경상남도, 밀양시, 삼문동","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,3,"(35.4830996, 128.752977)",35.4830996,128.752977,생림,35.3744,128.8534
9398,WO4808904995,경상남도,밀양시,삼문동,20220102,900,"경상남도, 밀양시, 삼문동","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,3,"(35.4830996, 128.752977)",35.4830996,128.752977,생림,35.3744,128.8534
9399,WO4808950217,경상남도,밀양시,삼문동,20220131,1343,"경상남도, 밀양시, 삼문동","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,3,"(35.4830996, 128.752977)",35.4830996,128.752977,생림,35.3744,128.8534
9400,WQ4809005737,경상남도,김해시,생림면,20220303,618,"경상남도, 김해시, 생림면","경상남도, 김해시",김해시,경상남도,"경상남도, 김해시",김해시,경상남도,3,"(35.3281681, 128.8492136)",35.3281681,128.8492136,생림,35.3744,128.8534
9401,WR4809069684,경상남도,김해시,생림면,20220401,1918,"경상남도, 김해시, 생림면","경상남도, 김해시",김해시,경상남도,"경상남도, 김해시",김해시,경상남도,3,"(35.3281681, 128.8492136)",35.3281681,128.8492136,생림,35.3744,128.8534
9402,WS4809167980,경상남도,김해시,생림면,20220524,1052,"경상남도, 김해시, 생림면","경상남도, 김해시",김해시,경상남도,"경상남도, 김해시",김해시,경상남도,3,"(35.3281681, 128.8492136)",35.3281681,128.8492136,생림,35.3744,128.8534
9403,WO4808935986,경상남도,밀양시,내일동,20220123,717,"경상남도, 밀양시, 내일동","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,1,"(35.4936883, 128.7542349)",35.4936883,128.7542349,생림,35.3744,128.8534
9404,WO4808918055,경상남도,김해시,삼계동,20220111,911,"경상남도, 김해시, 삼계동","경상남도, 김해시",김해시,경상남도,"경상남도, 김해시",김해시,경상남도,3,"(35.27186, 128.86517)",35.27186,128.86517,생림,35.3744,128.8534
9405,WO4808946900,경상남도,김해시,삼계동,20220130,3,"경상남도, 김해시, 삼계동","경상남도, 김해시",김해시,경상남도,"경상남도, 김해시",김해시,경상남도,3,"(35.27186, 128.86517)",35.27186,128.86517,생림,35.3744,128.8534
9406,WR4809075412,경상남도,김해시,삼계동,20220404,1725,"경상남도, 김해시, 삼계동","경상남도, 김해시",김해시,경상남도,"경상남도, 김해시",김해시,경상남도,3,"(35.27186, 128.86517)",35.27186,128.86517,생림,35.3744,128.8534
9407,WQ4809040798,경상남도,김해시,한림면,20220318,1106,"경상남도, 김해시, 한림면","경상남도, 김해시",김해시,경상남도,"경상남도, 김해시",김해시,경상남도,2,"(35.30986, 128.80618)",35.30986,128.80618,생림,35.3744,128.8534
9408,WQ4809051069,경상남도,김해시,한림면,20220323,1309,"경상남도, 김해시, 한림면","경상남도, 김해시",김해시,경상남도,"경상남도, 김해시",김해시,경상남도,2,"(35.30986, 128.80618)",35.30986,128.80618,생림,35.3744,128.8534
9409,WQ4809029618,경상남도,밀양시,하남읍,20220313,1005,"경상남도, 밀양시, 하남읍","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,3,"(35.3753929, 128.7110984)",35.3753929,128.7110984,동읍,35.35,128.6667
9410,WR4809112524,경상남도,밀양시,하남읍,20220424,2226,"경상남도, 밀양시, 하남읍","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,3,"(35.3753929, 128.7110984)",35.3753929,128.7110984,동읍,35.35,128.6667
9411,WS4809148138,경상남도,밀양시,하남읍,20220514,1816,"경상남도, 밀양시, 하남읍","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,3,"(35.3753929, 128.7110984)",35.3753929,128.7110984,동읍,35.35,128.6667
9412,WT4809219554,경상남도,밀양시,초동면,20220618,1410,"경상남도, 밀양시, 초동면","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,1,"(35.4216252, 128.6728891)",35.4216252,128.6728891,동읍,35.35,128.6667
9413,WP4814427382,경상남도,창원시 의창구,대산면,20220213,1733,"경상남도, 창원시 의창구, 대산면","경상남도, 창원시 의창구",창원시 의창구,경상남도,"경상남도, 창원시 의창구",창원시 의창구,경상남도,2,"(35.3353597, 128.7082539)",35.3353597,128.7082539,동읍,35.35,128.6667
9414,WS4814479615,경상남도,창원시 의창구,대산면,20220514,2112,"경상남도, 창원시 의창구, 대산면","경상남도, 창원시 의창구",창원시 의창구,경상남도,"경상남도, 창원시 의창구",창원시 의창구,경상남도,2,"(35.3353597, 128.7082539)",35.3353597,128.7082539,동읍,35.35,128.6667
9415,WO4808909699,경상남도,밀양시,산내면,20220105,1259,"경상남도, 밀양시, 산내면","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,3,"(35.5842407, 128.8808553)",35.5842407,128.8808553,송백,35.5842,128.8837
9416,WO4808916569,경상남도,밀양시,산내면,20220110,930,"경상남도, 밀양시, 산내면","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,3,"(35.5842407, 128.8808553)",35.5842407,128.8808553,송백,35.5842,128.8837
9417,WR4809083299,경상남도,밀양시,산내면,20220409,1000,"경상남도, 밀양시, 산내면","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,3,"(35.5842407, 128.8808553)",35.5842407,128.8808553,송백,35.5842,128.8837
9418,WR4809119922,경상남도,밀양시,산외면,20220429,725,"경상남도, 밀양시, 산외면","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,1,"(35.502624850000004, 128.81501719051076)",35.50262485,128.8150172,송백,35.5842,128.8837
9419,WO4808944459,경상남도,밀양시,교동,20220128,1715,"경상남도, 밀양시, 교동","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,3,"(35.50908, 128.76504)",35.50908,128.76504,송백,35.5842,128.8837
9420,WP4808971421,경상남도,밀양시,교동,20220212,1532,"경상남도, 밀양시, 교동","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,3,"(35.50908, 128.76504)",35.50908,128.76504,송백,35.5842,128.8837
9421,WP4808974691,경상남도,밀양시,교동,20220214,1319,"경상남도, 밀양시, 교동","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,3,"(35.50908, 128.76504)",35.50908,128.76504,송백,35.5842,128.8837
9422,WS4809148400,경상남도,밀양시,단장면,20220514,2032,"경상남도, 밀양시, 단장면","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,2,"(35.515259, 128.8759817)",35.515259,128.8759817,단장,35.4865,128.9294
9423,WT4809227796,경상남도,밀양시,단장면,20220622,958,"경상남도, 밀양시, 단장면","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,2,"(35.515259, 128.8759817)",35.515259,128.8759817,단장,35.4865,128.9294
9424,WO4808903287,경상남도,양산시,원동면,20220101,842,"경상남도, 양산시, 원동면","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,2,"(35.40788, 128.95248)",35.40788,128.95248,단장,35.4865,128.9294
9425,WT4809215231,경상남도,양산시,원동면,20220616,1300,"경상남도, 양산시, 원동면","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,2,"(35.40788, 128.95248)",35.40788,128.95248,단장,35.4865,128.9294
9426,WQ4809034357,경상남도,밀양시,무안면,20220315,925,"경상남도, 밀양시, 무안면","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,6,"(35.4707063, 128.6513334)",35.4707063,128.6513334,길곡,35.387,128.5706
9427,WT4809204608,경상남도,밀양시,무안면,20220610,1415,"경상남도, 밀양시, 무안면","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,6,"(35.4707063, 128.6513334)",35.4707063,128.6513334,길곡,35.387,128.5706
9428,WT4809233784,경상남도,밀양시,무안면,20220624,2327,"경상남도, 밀양시, 무안면","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,6,"(35.4707063, 128.6513334)",35.4707063,128.6513334,길곡,35.387,128.5706
9429,WT4809236536,경상남도,밀양시,무안면,20220626,956,"경상남도, 밀양시, 무안면","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,6,"(35.4707063, 128.6513334)",35.4707063,128.6513334,길곡,35.387,128.5706
9430,WQ4809026861,경상남도,밀양시,무안면,20220312,1146,"경상남도, 밀양시, 무안면","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,6,"(35.4707063, 128.6513334)",35.4707063,128.6513334,길곡,35.387,128.5706
9431,WQ4809067680,경상남도,밀양시,무안면,20220331,1843,"경상남도, 밀양시, 무안면","경상남도, 밀양시",밀양시,경상남도,"경상남도, 밀양시",밀양시,경상남도,6,"(35.4707063, 128.6513334)",35.4707063,128.6513334,길곡,35.387,128.5706
9432,WQ4809030119,경상남도,함안군,칠북면,20220313,1250,"경상남도, 함안군, 칠북면","경상남도, 함안군",함안군,경상남도,"경상남도, 함안군",함안군,경상남도,1,"(35.35224, 128.5384)",35.35224,128.5384,길곡,35.387,128.5706
9433,WS4809174095,경상남도,창녕군,부곡면,20220527,409,"경상남도, 창녕군, 부곡면","경상남도, 창녕군",창녕군,경상남도,"경상남도, 창녕군",창녕군,경상남도,2,"(35.41664, 128.61465)",35.41664,128.61465,길곡,35.387,128.5706
9434,WT4809206182,경상남도,창녕군,부곡면,20220611,1220,"경상남도, 창녕군, 부곡면","경상남도, 창녕군",창녕군,경상남도,"경상남도, 창녕군",창녕군,경상남도,2,"(35.41664, 128.61465)",35.41664,128.61465,길곡,35.387,128.5706
9435,WQ4814448980,경상남도,창원시 의창구,북면,20220321,755,"경상남도, 창원시 의창구, 북면","경상남도, 창원시 의창구",창원시 의창구,경상남도,"경상남도, 창원시 의창구",창원시 의창구,경상남도,6,"(35.3477739, 128.6070741)",35.3477739,128.6070741,길곡,35.387,128.5706
9436,WQ4814439106,경상남도,창원시 의창구,북면,20220306,1235,"경상남도, 창원시 의창구, 북면","경상남도, 창원시 의창구",창원시 의창구,경상남도,"경상남도, 창원시 의창구",창원시 의창구,경상남도,6,"(35.3477739, 128.6070741)",35.3477739,128.6070741,길곡,35.387,128.5706
9437,WQ4814447118,경상남도,창원시 의창구,북면,20220318,1152,"경상남도, 창원시 의창구, 북면","경상남도, 창원시 의창구",창원시 의창구,경상남도,"경상남도, 창원시 의창구",창원시 의창구,경상남도,6,"(35.3477739, 128.6070741)",35.3477739,128.6070741,길곡,35.387,128.5706
9438,WS4814475573,경상남도,창원시 의창구,북면,20220507,1514,"경상남도, 창원시 의창구, 북면","경상남도, 창원시 의창구",창원시 의창구,경상남도,"경상남도, 창원시 의창구",창원시 의창구,경상남도,6,"(35.3477739, 128.6070741)",35.3477739,128.6070741,길곡,35.387,128.5706
9439,WS4814483239,경상남도,창원시 의창구,북면,20220521,1537,"경상남도, 창원시 의창구, 북면","경상남도, 창원시 의창구",창원시 의창구,경상남도,"경상남도, 창원시 의창구",창원시 의창구,경상남도,6,"(35.3477739, 128.6070741)",35.3477739,128.6070741,길곡,35.387,128.5706
9440,WQ4814454970,경상남도,창원시 의창구,북면,20220331,1214,"경상남도, 창원시 의창구, 북면","경상남도, 창원시 의창구",창원시 의창구,경상남도,"경상남도, 창원시 의창구",창원시 의창구,경상남도,6,"(35.3477739, 128.6070741)",35.3477739,128.6070741,길곡,35.387,128.5706
9441,WO4808919587,경상남도,거제시,일운면,20220112,1008,"경상남도, 거제시, 일운면","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,3,"(34.8213979, 128.6942233)",34.8213979,128.6942233,서이말,34.7877,128.7383
9442,WS4809161187,경상남도,거제시,일운면,20220521,1519,"경상남도, 거제시, 일운면","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,3,"(34.8213979, 128.6942233)",34.8213979,128.6942233,서이말,34.7877,128.7383
9443,WT4809208383,경상남도,거제시,일운면,20220612,1333,"경상남도, 거제시, 일운면","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,3,"(34.8213979, 128.6942233)",34.8213979,128.6942233,서이말,34.7877,128.7383
9444,WT4809214592,경상남도,거제시,삼거동,20220616,715,"경상남도, 거제시, 삼거동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,1,"(34.8402744, 128.6551278)",34.8402744,128.6551278,서이말,34.7877,128.7383
9445,WO4808946969,경상남도,거제시,덕포동,20220130,148,"경상남도, 거제시, 덕포동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,2,"(34.9127275, 128.7018516)",34.9127275,128.7018516,양지암,34.8934,128.7514
9446,WR4809100006,경상남도,거제시,덕포동,20220417,2258,"경상남도, 거제시, 덕포동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,2,"(34.9127275, 128.7018516)",34.9127275,128.7018516,양지암,34.8934,128.7514
9447,WP4808957407,경상남도,거제시,옥포동,20220203,1943,"경상남도, 거제시, 옥포동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,5,"(34.89477, 128.69296)",34.89477,128.69296,양지암,34.8934,128.7514
9448,WR4809091333,경상남도,거제시,옥포동,20220413,124,"경상남도, 거제시, 옥포동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,5,"(34.89477, 128.69296)",34.89477,128.69296,양지암,34.8934,128.7514
9449,WT4809212913,경상남도,거제시,옥포동,20220615,1032,"경상남도, 거제시, 옥포동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,5,"(34.89477, 128.69296)",34.89477,128.69296,양지암,34.8934,128.7514
9450,WS4809142824,경상남도,거제시,옥포동,20220511,2032,"경상남도, 거제시, 옥포동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,5,"(34.89477, 128.69296)",34.89477,128.69296,양지암,34.8934,128.7514
9451,WT4809224727,경상남도,거제시,옥포동,20220620,1900,"경상남도, 거제시, 옥포동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,5,"(34.89477, 128.69296)",34.89477,128.69296,양지암,34.8934,128.7514
9452,WQ4809049992,경상남도,거제시,아주동,20220322,2138,"경상남도, 거제시, 아주동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,2,"(34.8690019, 128.6870111)",34.8690019,128.6870111,양지암,34.8934,128.7514
9453,WT4809188527,경상남도,거제시,아주동,20220602,928,"경상남도, 거제시, 아주동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,2,"(34.8690019, 128.6870111)",34.8690019,128.6870111,양지암,34.8934,128.7514
9454,WP4808975106,경상남도,거제시,상동동,20220214,1636,"경상남도, 거제시, 상동동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,3,"(34.8676048, 128.6378874)",34.8676048,128.6378874,양지암,34.8934,128.7514
9455,WQ4809021963,경상남도,거제시,상동동,20220310,1142,"경상남도, 거제시, 상동동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,3,"(34.8676048, 128.6378874)",34.8676048,128.6378874,양지암,34.8934,128.7514
9456,WT4809229933,경상남도,거제시,상동동,20220623,912,"경상남도, 거제시, 상동동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,3,"(34.8676048, 128.6378874)",34.8676048,128.6378874,양지암,34.8934,128.7514
9457,WO4808927683,경상남도,거제시,양정동,20220117,1511,"경상남도, 거제시, 양정동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,1,"(34.8835639, 128.6469841)",34.8835639,128.6469841,양지암,34.8934,128.7514
9458,WR4809094229,경상남도,거제시,수월동,20220414,2053,"경상남도, 거제시, 수월동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,1,"(34.8902195, 128.6547862)",34.8902195,128.6547862,양지암,34.8934,128.7514
9459,WT4809229271,경상남도,거제시,하청면,20220622,1951,"경상남도, 거제시, 하청면","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,1,"(34.8804677, 128.621207)",34.8804677,128.621207,양지암,34.8934,128.7514
9460,WP4808961428,경상남도,거제시,장목면,20220206,1202,"경상남도, 거제시, 장목면","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,4,"(34.9615592, 128.6968552)",34.9615592,128.6968552,장목,34.9985,128.6798
9461,WQ4809011768,경상남도,거제시,장목면,20220305,2313,"경상남도, 거제시, 장목면","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,4,"(34.9615592, 128.6968552)",34.9615592,128.6968552,장목,34.9985,128.6798
9462,WR4809087257,경상남도,거제시,장목면,20220411,110,"경상남도, 거제시, 장목면","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,4,"(34.9615592, 128.6968552)",34.9615592,128.6968552,장목,34.9985,128.6798
9463,WS4809138458,경상남도,거제시,장목면,20220509,1211,"경상남도, 거제시, 장목면","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,4,"(34.9615592, 128.6968552)",34.9615592,128.6968552,장목,34.9985,128.6798
9464,WQ4809015131,경상남도,거제시,연초면,20220307,1009,"경상남도, 거제시, 연초면","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,2,"(34.9233156, 128.6510474)",34.9233156,128.6510474,장목,34.9985,128.6798
9465,WR4809094928,경상남도,거제시,연초면,20220415,1036,"경상남도, 거제시, 연초면","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,2,"(34.9233156, 128.6510474)",34.9233156,128.6510474,장목,34.9985,128.6798
9466,WO4808923434,경상남도,거제시,사등면,20220114,2036,"경상남도, 거제시, 사등면","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,1,"(34.9100343, 128.5310194)",34.9100343,128.5310194,장목,34.9985,128.6798
9467,WP4808966492,경상남도,거제시,고현동,20220209,1604,"경상남도, 거제시, 고현동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,6,"(34.88994195, 128.62347699589753)",34.88994195,128.623477,장목,34.9985,128.6798
9468,WP4808971998,경상남도,거제시,고현동,20220212,2111,"경상남도, 거제시, 고현동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,6,"(34.88994195, 128.62347699589753)",34.88994195,128.623477,장목,34.9985,128.6798
9469,WP4809000748,경상남도,거제시,고현동,20220228,1704,"경상남도, 거제시, 고현동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,6,"(34.88994195, 128.62347699589753)",34.88994195,128.623477,장목,34.9985,128.6798
9470,WT4809199346,경상남도,거제시,고현동,20220607,1228,"경상남도, 거제시, 고현동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,6,"(34.88994195, 128.62347699589753)",34.88994195,128.623477,장목,34.9985,128.6798
9471,WQ4809007072,경상남도,거제시,고현동,20220303,1817,"경상남도, 거제시, 고현동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,6,"(34.88994195, 128.62347699589753)",34.88994195,128.623477,장목,34.9985,128.6798
9472,WT4809221769,경상남도,거제시,고현동,20220619,1352,"경상남도, 거제시, 고현동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,6,"(34.88994195, 128.62347699589753)",34.88994195,128.623477,장목,34.9985,128.6798
9473,WR4809072400,경상남도,거제시,장평동,20220403,746,"경상남도, 거제시, 장평동","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,1,"(34.89929085, 128.59929525250874)",34.89929085,128.5992953,장목,34.9985,128.6798
9474,WP4808975555,경상남도,거제시,거제면,20220214,2107,"경상남도, 거제시, 거제면","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,2,"(34.85054, 128.5769)",34.85054,128.5769,명사,34.7257,128.6036
9475,WT4809218152,경상남도,거제시,거제면,20220617,2037,"경상남도, 거제시, 거제면","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,2,"(34.85054, 128.5769)",34.85054,128.5769,명사,34.7257,128.6036
9476,WR4809074043,경상남도,거제시,둔덕면,20220403,2208,"경상남도, 거제시, 둔덕면","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,2,"(34.8568745, 128.5151128)",34.8568745,128.5151128,명사,34.7257,128.6036
9477,WS4809153163,경상남도,거제시,둔덕면,20220517,1133,"경상남도, 거제시, 둔덕면","경상남도, 거제시",거제시,경상남도,"경상남도, 거제시",거제시,경상남도,2,"(34.8568745, 128.5151128)",34.8568745,128.5151128,명사,34.7257,128.6036
9478,WO4808910250,경상남도,양산시,물금읍,20220105,1938,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9479,WO4808915063,경상남도,양산시,물금읍,20220109,845,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9480,WO4808923785,경상남도,양산시,물금읍,20220115,617,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9481,WO4808930754,경상남도,양산시,물금읍,20220119,1806,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9482,WO4808931705,경상남도,양산시,물금읍,20220120,1257,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9483,WO4808934890,경상남도,양산시,물금읍,20220122,1221,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9484,WO4808936258,경상남도,양산시,물금읍,20220123,1021,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9485,WP4808984801,경상남도,양산시,물금읍,20220220,1250,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9486,WP4808992442,경상남도,양산시,물금읍,20220224,1804,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9487,WQ4809003017,경상남도,양산시,물금읍,20220301,1806,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
9488,WQ4809005459,경상남도,양산시,물금읍,20220302,2257,"경상남도, 양산시, 물금읍","경상남도, 양산시",양산시,경상남도,"경상남도, 양산시",양산시,경상남도,24,"(35.31521, 128.99928)",35.31521,128.99928,양산,35.3319,129.0386
